PhotoID,Latitude,Longitude,Title,PhotoURL,PhotoFileURL,UploadDate,PhotoWidth,PhotoHeight,OwnerName,OwnerURL,OwnerID,Place_ID
84947449,44.668111,20.923129,Два лица старог града,http://www.panoramio.com/photo/84947449,http://mw2.google.com/mw-panoramio/photos/medium/84947449.jpg,19 January 2013,500,346,Бобан Армуш,http://www.panoramio.com/user/6489313,6489313,b38081f21680ce68148313a0126ee3e53ecdffd8
86285448,46.189458,6.610142,"Le Village de Graydon   ",http://www.panoramio.com/photo/86285448,http://mw2.google.com/mw-panoramio/photos/medium/86285448.jpg,18 February 2013,500,369,arno18,http://www.panoramio.com/user/4055012,4055012,
92612854,51.508903,23.885221,Svitiaz,http://www.panoramio.com/photo/92612854,http://mw2.google.com/mw-panoramio/photos/medium/92612854.jpg,03 July 2013,500,333,Kostia Semytskyi,http://www.panoramio.com/user/5639933,5639933,
84947449,44.668111,20.923129,Два лица старог града,http://www.panoramio.com/photo/84947449,http://mw2.google.com/mw-panoramio/photos/medium/84947449.jpg,19 January 2013,500,346,Бобан Армуш,http://www.panoramio.com/user/6489313,6489313,b38081f21680ce68148313a0126ee3e53ecdffd8
80611718,24.417654,54.434327,Capital Gate - Abu Dhabi  ....{by Bassam},http://www.panoramio.com/photo/80611718,http://mw2.google.com/mw-panoramio/photos/medium/80611718.jpg,15 October 2012,375,500,~Bassam,http://www.panoramio.com/user/1249121,1249121,df0e0961fd7424f49897f2d7f65291cfe1f4ab7c
71114816,45.849085,12.056851,"Il risveglio della ""Piave"" ",http://www.panoramio.com/photo/71114816,http://mw2.google.com/mw-panoramio/photos/medium/71114816.jpg,29 April 2012,500,281,MDanieli,http://www.panoramio.com/user/2884748,2884748,65c136613e93a3ad749bec8c00a3ff56337dd04f
32133841,46.215778,3.6880370000000084,Automne dans le Bourbonnais,http://www.panoramio.com/photo/32133841,http://mw2.google.com/mw-panoramio/photos/medium/32133841.jpg,13 February 2010,500,500,Pom-Panoramio? YES !,http://www.panoramio.com/user/879845,879845,a901900854df7ed14202d8d17591d8eea1d9b8b5
45624961,53.1228,8.207903,... broken ice ...,http://www.panoramio.com/photo/45624961,http://mw2.google.com/mw-panoramio/photos/medium/45624961.jpg,27 December 2010,347,500,Albrecht H.,http://www.panoramio.com/user/1426593,1426593,
58557130,32.471745,51.773576,Sky Zeytoon Lake  ♥_♥ (آسمان دریاچه زیتون بهارستان اصفهان),http://www.panoramio.com/photo/58557130,http://mw2.google.com/mw-panoramio/photos/medium/58557130.jpg,06 September 2011,500,375,**omidka&Arman**,http://www.panoramio.com/user/4223619,4223619,
81878101,28.957871,53.090853,"Single tree ♥_♥ درخت تنها ",http://www.panoramio.com/photo/81878101,http://mw2.google.com/mw-panoramio/photos/medium/81878101.jpg,10 November 2012,375,500,**omidka&Arman**,http://www.panoramio.com/user/4223619,4223619,
80308630,-35.18943,-70.001786,"""Pozo de las Animas""   ""Profundidad 80 metros""   ""Ruta P.222""   ""Malargüe""   ""Mendoza""  ""Arg""",http://www.panoramio.com/photo/80308630,http://mw2.google.com/mw-panoramio/photos/medium/80308630.jpg,09 October 2012,500,375,Omar Gobbi,http://www.panoramio.com/user/3608052,3608052,1aff9590f1be9a04abc3d1ca2f7a83e16cfc414e
71226337,49.313538,-122.785894,Mt. Baker,http://www.panoramio.com/photo/71226337,http://mw2.google.com/mw-panoramio/photos/medium/71226337.jpg,01 May 2012,500,281,Gabor Retei,http://www.panoramio.com/user/964987,964987,
53434128,39.412507,-9.511365000000012,"Forte de São João Batista,Berlenga, São Pedro - Peniche",http://www.panoramio.com/photo/53434128,http://mw2.google.com/mw-panoramio/photos/medium/53434128.jpg,29 May 2011,500,333,João Paulo Coutinho,http://www.panoramio.com/user/4306800,4306800,
75848057,23.109343,113.319676,dissolved memories,http://www.panoramio.com/photo/75848057,http://mw2.google.com/mw-panoramio/photos/medium/75848057.jpg,23 July 2012,500,398,poludziber,http://www.panoramio.com/user/6715470,6715470,
93367777,-13.516695,-71.978857,CUSCO - INKA Gold -  UNESCO World Heritage - Peru - 3450m - [By Stathis Chionidis],http://www.panoramio.com/photo/93367777,http://mw2.google.com/mw-panoramio/photos/medium/93367777.jpg,19 July 2013,500,338,Stathis Chionidis,http://www.panoramio.com/user/1384355,1384355,1dae6f9dd196ba2faf442a92f345921c614638cb
56252173,36.181047,50.791597,Iran - Taleghan river - Information in Page 1,http://www.panoramio.com/photo/56252173,http://mw2.google.com/mw-panoramio/photos/medium/56252173.jpg,25 July 2011,500,331,Alireza Javaheri,http://www.panoramio.com/user/1317158,1317158,
59602662,37.564446,-112.249889,Skyline,http://www.panoramio.com/photo/59602662,http://mw2.google.com/mw-panoramio/photos/medium/59602662.jpg,26 September 2011,500,264,tom sellek,http://www.panoramio.com/user/1664470,1664470,
70525241,45.682137,12.106389,Temporale,http://www.panoramio.com/photo/70525241,http://mw2.google.com/mw-panoramio/photos/medium/70525241.jpg,18 April 2012,500,334,MDanieli,http://www.panoramio.com/user/2884748,2884748,20eb00d446b9e6019d3f037aa2782e9d553e27cb
75304111,31.237359,121.502725,"Twilight Shanghai View from SWFC Observatory ",http://www.panoramio.com/photo/75304111,http://mw2.google.com/mw-panoramio/photos/medium/75304111.jpg,13 July 2012,500,375,SEIMA,http://www.panoramio.com/user/2341793,2341793,
64113628,45.86348,12.106429,Solitario,http://www.panoramio.com/photo/64113628,http://mw2.google.com/mw-panoramio/photos/medium/64113628.jpg,29 December 2011,500,281,MDanieli,http://www.panoramio.com/user/2884748,2884748,7b0e4e6858d054e0a71ea3d4b326cd0cc7c95d1e
88805874,41.049081,-8.655424,AGUDA WALL.,http://www.panoramio.com/photo/88805874,http://mw2.google.com/mw-panoramio/photos/medium/88805874.jpg,14 April 2013,500,333,Guizel,http://www.panoramio.com/user/2931568,2931568,
90406200,25.069594,103.38123,昆明　九郷風景区,http://www.panoramio.com/photo/90406200,http://mw2.google.com/mw-panoramio/photos/medium/90406200.jpg,17 May 2013,500,375,CHOPIGU,http://www.panoramio.com/user/5940690,5940690,a252a8073b44f6d202779ba2aff8c42cd8b57d8c
79953374,45.542503,10.224514,"Brescia, the Castle",http://www.panoramio.com/photo/79953374,http://mw2.google.com/mw-panoramio/photos/medium/79953374.jpg,03 October 2012,500,255,&ri.co,http://www.panoramio.com/user/4363843,4363843,1df27c2b10a11e80b8d4358baa560c7210e55136
67049701,45.728479,12.165926,Mattino d'inverno,http://www.panoramio.com/photo/67049701,http://mw2.google.com/mw-panoramio/photos/medium/67049701.jpg,19 February 2012,500,282,MDanieli,http://www.panoramio.com/user/2884748,2884748,
74710136,46.298707,11.801401,Reflexes on a famous place  -  2° Place - 2012 December TTT,http://www.panoramio.com/photo/74710136,http://mw2.google.com/mw-panoramio/photos/medium/74710136.jpg,02 July 2012,500,333,sistuccio,http://www.panoramio.com/user/6496192,6496192,
79452972,25.254741,55.303812,Bur Juman Metro Station in Dubai  ....{by Bassam},http://www.panoramio.com/photo/79452972,http://mw2.google.com/mw-panoramio/photos/medium/79452972.jpg,24 September 2012,500,375,~Bassam,http://www.panoramio.com/user/1249121,1249121,a3db87f439168b9fa2e4bb4f0ebe5b4153dfd3a5
64226210,43.806535,15.973433999999997,Krka vízesés,http://www.panoramio.com/photo/64226210,http://mw2.google.com/mw-panoramio/photos/medium/64226210.jpg,31 December 2011,500,375,zanot10 - NO VIEWS,http://www.panoramio.com/user/3717565,3717565,
91406538,38.379042,22.385974,Γαλαξίδι με φόντο το όρος Γκιόνα!!!!!-Galaxidi with background Mount Giona!!,http://www.panoramio.com/photo/91406538,http://mw2.google.com/mw-panoramio/photos/medium/91406538.jpg,06 June 2013,500,433,NIKOS1954,http://www.panoramio.com/user/3302630,3302630,
56235783,49.483161,8.477678999999995,"Water Tower Mannheim, to Madame X ",http://www.panoramio.com/photo/56235783,http://mw2.google.com/mw-panoramio/photos/medium/56235783.jpg,24 July 2011,500,333,Adem Dogan,http://www.panoramio.com/user/2340333,2340333,
1343502,54.025419,159.480114,Извержение вулкана Карымский,http://www.panoramio.com/photo/1343502,http://mw2.google.com/mw-panoramio/photos/medium/1343502.jpg,16 March 2007,500,334,Korotnev AV,http://www.panoramio.com/user/268724,268724,36ccedc2c6da5c4277e6257da9a43bfe64a96afd
93424533,32.439294,35.901024,Magenta Sunset  ....{by Bassam},http://www.panoramio.com/photo/93424533,http://mw2.google.com/mw-panoramio/photos/medium/93424533.jpg,20 July 2013,500,375,~Bassam,http://www.panoramio.com/user/1249121,1249121,
61107922,48.292236,25.938043,City hall (1848),http://www.panoramio.com/photo/61107922,http://mw2.google.com/mw-panoramio/photos/medium/61107922.jpg,25 October 2011,500,375,EdwardTurJ,http://www.panoramio.com/user/6389390,6389390,d2f6f8d88981cca294d9db705d8ade02b51fdbf7
72303259,56.95013,24.099551,"The bridge, sky, river, evening on the promenade in Riga. /   На прогулке ",http://www.panoramio.com/photo/72303259,http://mw2.google.com/mw-panoramio/photos/medium/72303259.jpg,19 May 2012,500,375,Boris_2105,http://www.panoramio.com/user/5653476,5653476,
39801741,23.259277,120.10802699999999,"                                                                                                                                                                 Sunset Salt Field     鹽田落日餘暉 The salt fields already ruined.the steel tower is for tourists overlooking.    Winner---Aug. 2010 ",http://www.panoramio.com/photo/39801741,http://mw2.google.com/mw-panoramio/photos/medium/39801741.jpg,25 August 2010,500,368,Michael  安路,http://www.panoramio.com/user/2780232,2780232,
71241287,32.637757,51.676877,"   پل جویی  ♥_♥  (Joui Bridge) ",http://www.panoramio.com/photo/71241287,http://mw2.google.com/mw-panoramio/photos/medium/71241287.jpg,01 May 2012,500,373,**omidka&Arman**,http://www.panoramio.com/user/4223619,4223619,
43545617,43.270956,18.75091599999999,"Ливада пуна расцветаних анемона ~~~Mountain meadow with blossoming narcissus-flowered anemone ",http://www.panoramio.com/photo/43545617,http://mw2.google.com/mw-panoramio/photos/medium/43545617.jpg,11 November 2010,500,375,vladanscekic- NO Views !,http://www.panoramio.com/user/1894587,1894587,
48548695,6.299431,99.718609,Langkawi,http://www.panoramio.com/photo/48548695,http://mw2.google.com/mw-panoramio/photos/medium/48548695.jpg,23 February 2011,500,332,dywin,http://www.panoramio.com/user/4596533,4596533,
55734994,21.016488,-101.253514,"Hermosa Vista Nocturna de la Basílica de Guanajuato y La Universidad en Guanajuato Capital, México",http://www.panoramio.com/photo/55734994,http://mw2.google.com/mw-panoramio/photos/medium/55734994.jpg,15 July 2011,500,337,▓ ☻ galloelprimo ☻ ▓,http://www.panoramio.com/user/4338670,4338670,c2f9ad4f25ba87165ccaeb75a612d07337240ce3
80243269,44.363983,3.885709,"Golden Forest, Gorgeous Autumn colors in Lozère, Gourdouse, near Vialas, France",http://www.panoramio.com/photo/80243269,http://mw2.google.com/mw-panoramio/photos/medium/80243269.jpg,08 October 2012,500,333,Gene M.,http://www.panoramio.com/user/3846932,3846932,
70590361,25.160201,55.785141,Camels at home! - Sharjah Desert  ...{by Bassam},http://www.panoramio.com/photo/70590361,http://mw2.google.com/mw-panoramio/photos/medium/70590361.jpg,19 April 2012,500,377,~Bassam,http://www.panoramio.com/user/1249121,1249121,a0809497247c3d64bd9d3da21dda149a42484ea6
63204737,68.330418,13.996582,"Vikarøya, Lofoten",http://www.panoramio.com/photo/63204737,http://mw2.google.com/mw-panoramio/photos/medium/63204737.jpg,07 December 2011,500,313,Albrecht H.,http://www.panoramio.com/user/1426593,1426593,
99160291,38.536329,21.572893,The secrets of lake ...,http://www.panoramio.com/photo/99160291,http://mw2.google.com/mw-panoramio/photos/medium/99160291.jpg,12 November 2013,500,262,makis ®,http://www.panoramio.com/user/4081226,4081226,
81419835,19.023499,-98.623641,Popocatepetl. Fumarola y Vapor de Agua. por Eduardosco,http://www.panoramio.com/photo/81419835,http://mw2.google.com/mw-panoramio/photos/medium/81419835.jpg,01 November 2012,500,375,eduardosco,http://www.panoramio.com/user/3694605,3694605,
73006810,41.020974,29.00415,Maiden's Tower ; Sad love story ...♥,http://www.panoramio.com/photo/73006810,http://mw2.google.com/mw-panoramio/photos/medium/73006810.jpg,31 May 2012,500,375,♥ ♥ Osho Angel ♥ ♥,http://www.panoramio.com/user/3472130,3472130,
45894556,45.701279,13.718693000000002,Spread Your Wings And Fly Away (Trieste),http://www.panoramio.com/photo/45894556,http://mw2.google.com/mw-panoramio/photos/medium/45894556.jpg,01 January 2011,500,375,tu-quoque,http://www.panoramio.com/user/2130885,2130885,
44725219,43.504472,-8.196402000000006,LONG EXPOSURE IN  FERROL/ HONORABLE MENTION DECEMBER  2010,http://www.panoramio.com/photo/44725219,http://mw2.google.com/mw-panoramio/photos/medium/44725219.jpg,07 December 2010,500,335,NO VIEWS  LittleNAJI,http://www.panoramio.com/user/2927973,2927973,
43352797,54.135565,11.653254,"... fishermens dream ...     ",http://www.panoramio.com/photo/43352797,http://mw2.google.com/mw-panoramio/photos/medium/43352797.jpg,07 November 2010,500,304,Albrecht H.,http://www.panoramio.com/user/1426593,1426593,
68650226,40.606726,17.534615,Primavera Pugliese,http://www.panoramio.com/photo/68650226,http://mw2.google.com/mw-panoramio/photos/medium/68650226.jpg,17 March 2012,500,478,Michele Miccoli,http://www.panoramio.com/user/2079159,2079159,
62785944,-9.072916,124.907663,eucalyptus,http://www.panoramio.com/photo/62785944,http://mw2.google.com/mw-panoramio/photos/medium/62785944.jpg,27 November 2011,500,209,Manek Taolin,http://www.panoramio.com/user/4962511,4962511,
76874388,-38.665925,143.104451,TWELVE    APOSTOLES,http://www.panoramio.com/photo/76874388,http://mw2.google.com/mw-panoramio/photos/medium/76874388.jpg,11 August 2012,500,335,australien67h,http://www.panoramio.com/user/4882773,4882773,
41427331,52.246939,15.91440399999999,uroki pleneru  //  charms of plein air,http://www.panoramio.com/photo/41427331,http://mw2.google.com/mw-panoramio/photos/medium/41427331.jpg,28 September 2010,500,378,MarekEwjanStachowski,http://www.panoramio.com/user/4675322,4675322,
87490958,51.501136,-0.119884,London,http://www.panoramio.com/photo/87490958,http://mw2.google.com/mw-panoramio/photos/medium/87490958.jpg,17 March 2013,500,500,Nenad Obr,http://www.panoramio.com/user/1185990,1185990,
78385185,45.68371,9.450532,Mattino all'Adda,http://www.panoramio.com/photo/78385185,http://mw2.google.com/mw-panoramio/photos/medium/78385185.jpg,05 September 2012,500,375,Giovamag,http://www.panoramio.com/user/5438694,5438694,
82014739,45.767497,4.834216,Danger Of Extinction ?,http://www.panoramio.com/photo/82014739,http://mw2.google.com/mw-panoramio/photos/medium/82014739.jpg,12 November 2012,500,208,&ri.co,http://www.panoramio.com/user/4363843,4363843,
47625293,25.289424,51.53591,Fanar Tower,http://www.panoramio.com/photo/47625293,http://mw2.google.com/mw-panoramio/photos/medium/47625293.jpg,05 February 2011,333,500,Søren Terp,http://www.panoramio.com/user/4443209,4443209,
69431672,50.556563,6.754673,"Sun explosion ",http://www.panoramio.com/photo/69431672,http://mw2.google.com/mw-panoramio/photos/medium/69431672.jpg,31 March 2012,375,500,Antoni F.,http://www.panoramio.com/user/6628309,6628309,
45248544,24.255226,121.00798800000001,沐浴在夕陽餘輝中的玉山群峰 Mt.Jade Ranges bathed in the twilight - Contest 10 12,http://www.panoramio.com/photo/45248544,http://mw2.google.com/mw-panoramio/photos/medium/45248544.jpg,19 December 2010,500,332,林傑安(Enson),http://www.panoramio.com/user/2154910,2154910,
50323763,51.503718,-0.123235,X-Ray Eye,http://www.panoramio.com/photo/50323763,http://mw2.google.com/mw-panoramio/photos/medium/50323763.jpg,31 March 2011,500,333,Faintlightofdawn,http://www.panoramio.com/user/1235840,1235840,90c5a61a3afefbf8a62b89720c1c57088e6e1c3d
65149009,52.106333,21.098424,Telekia specjosa - nasiona - Wojciech Noworyta,http://www.panoramio.com/photo/65149009,http://mw2.google.com/mw-panoramio/photos/medium/65149009.jpg,19 January 2012,500,368,Wojciech Noworyta,http://www.panoramio.com/user/4719246,4719246,
67969150,43.593181,25.960376,"Пещера ""Орлова чука""  /   Orlova chuca cave",http://www.panoramio.com/photo/67969150,http://mw2.google.com/mw-panoramio/photos/medium/67969150.jpg,05 March 2012,412,500,© Manol Manoman,http://www.panoramio.com/user/2268437,2268437,
47634404,50.142008,7.165511000000009,Cochem,http://www.panoramio.com/photo/47634404,http://mw2.google.com/mw-panoramio/photos/medium/47634404.jpg,05 February 2011,500,337,antoni f.,http://www.panoramio.com/user/1282213,1282213,
48781091,23.466022,120.694814,石卓 茶園 Tea garden,http://www.panoramio.com/photo/48781091,http://mw2.google.com/mw-panoramio/photos/medium/48781091.jpg,28 February 2011,500,333,乾龍,http://www.panoramio.com/user/994542,994542,
70489587,46.0679,11.933366,Natural frame: the waterfall,http://www.panoramio.com/photo/70489587,http://mw2.google.com/mw-panoramio/photos/medium/70489587.jpg,18 April 2012,500,338,sistuccio,http://www.panoramio.com/user/6496192,6496192,
63508236,52.126612,21.047487,Las kabacki - aleja dębowa - Wojciech Noworyta,http://www.panoramio.com/photo/63508236,http://mw2.google.com/mw-panoramio/photos/medium/63508236.jpg,14 December 2011,500,336,Wojciech Noworyta,http://www.panoramio.com/user/4719246,4719246,
537672,41.068821,-8.659008,Sr. da Pedra,http://www.panoramio.com/photo/537672,http://mw2.google.com/mw-panoramio/photos/medium/537672.jpg,23 January 2007,500,366,Paulo J Moreira,http://www.panoramio.com/user/115618,115618,
107296226,42.277821,18.882156,Montenegro,http://www.panoramio.com/photo/107296226,http://mw2.google.com/mw-panoramio/photos/medium/107296226.jpg,22 May 2014,500,315,Nenad Obr,http://www.panoramio.com/user/1185990,1185990,
26106635,46.584689,12.28677,rif. Fonda Savio \ Cadini di Misurina,http://www.panoramio.com/photo/26106635,http://mw2.google.com/mw-panoramio/photos/medium/26106635.jpg,26 August 2009,500,281,Viktor Mandryka,http://www.panoramio.com/user/3073419,3073419,
723666,51.327608,-116.175613,Majestically Still,http://www.panoramio.com/photo/723666,http://mw2.google.com/mw-panoramio/photos/medium/723666.jpg,07 February 2007,500,332,Lukas Novak,http://www.panoramio.com/user/66847,66847,
62599821,51.023641,22.523968,Kolorowa jesień nad bychawskim zalewem,http://www.panoramio.com/photo/62599821,http://mw2.google.com/mw-panoramio/photos/medium/62599821.jpg,23 November 2011,500,377,No Views!! J.Kulik,http://www.panoramio.com/user/5421774,5421774,
73457190,50.716706,23.252694,Zamość,http://www.panoramio.com/photo/73457190,http://mw2.google.com/mw-panoramio/photos/medium/73457190.jpg,09 June 2012,500,351,►BOGDAN◄,http://www.panoramio.com/user/5568167,5568167,57113cbdb4de37ca8f5e668cdf265d8b03a8d443
74954824,-25.667876,-52.340561,Beautiful sunset in the flooded Candói,http://www.panoramio.com/photo/74954824,http://mw2.google.com/mw-panoramio/photos/medium/74954824.jpg,06 July 2012,500,339,Eliton Sloma,http://www.panoramio.com/user/4821493,4821493,
45854320,-33.857801,151.248779,SYDNEY,http://www.panoramio.com/photo/45854320,http://mw2.google.com/mw-panoramio/photos/medium/45854320.jpg,01 January 2011,500,105,australien67h,http://www.panoramio.com/user/4882773,4882773,
42541813,48.230412,9.888639000000012,LAUPHEIM,http://www.panoramio.com/photo/42541813,http://mw2.google.com/mw-panoramio/photos/medium/42541813.jpg,21 October 2010,500,347,A..W..,http://www.panoramio.com/user/3269547,3269547,
61986580,37.679634,31.720212,TURKEY - KONYA - BEYŞEHİR - LAKE - SUNSET - BEYŞEHİR GÖLÜ,http://www.panoramio.com/photo/61986580,http://mw2.google.com/mw-panoramio/photos/medium/61986580.jpg,11 November 2011,500,327,MuhSaPo,http://www.panoramio.com/user/2274376,2274376,f2ade6990d176271a4db191ebb242adbe8f75a7a
75473610,45.525841,4.869432,"""Good morning"", the new gateway, since the 14th july 2012.",http://www.panoramio.com/photo/75473610,http://mw2.google.com/mw-panoramio/photos/medium/75473610.jpg,16 July 2012,500,338,Natmara,http://www.panoramio.com/user/3327628,3327628,
31502764,19.34266,-103.74189,Volcan de Fuego de Colima,http://www.panoramio.com/photo/31502764,http://mw2.google.com/mw-panoramio/photos/medium/31502764.jpg,27 January 2010,500,333,Enzo Molino,http://www.panoramio.com/user/414099,414099,
59192384,40.135353,-3.424804999999992,CHINCHÓN - La garra sobre el castillo (Achiper),http://www.panoramio.com/photo/59192384,http://mw2.google.com/mw-panoramio/photos/medium/59192384.jpg,18 September 2011,500,335,Achiper,http://www.panoramio.com/user/219578,219578,
69429734,37.8179207,-83.5756587,"The Symmetry of Nature - Autumn Reflections (Red River Gorge, KY) Autumn 2011",http://www.panoramio.com/photo/69429734,http://mw2.google.com/mw-panoramio/photos/medium/69429734.jpg,31 March 2012,500,371,Kalin Ranchev,http://www.panoramio.com/user/4897001,4897001,74103316859f98a1226d801a919785a04102acb6
86777032,25.853218,81.410086,A Beautiful Evening,http://www.panoramio.com/photo/86777032,http://mw2.google.com/mw-panoramio/photos/medium/86777032.jpg,01 March 2013,500,375,Jawed Hasan,http://www.panoramio.com/user/3832000,3832000,
62415586,41.138284,-8.608267,Porto / Oporto city,http://www.panoramio.com/photo/62415586,http://mw2.google.com/mw-panoramio/photos/medium/62415586.jpg,20 November 2011,500,333,Mário Eloi Castro,http://www.panoramio.com/user/2928565,2928565,
89942615,33.606935,-7.632687,"Hassan II Mosque, Casablanca",http://www.panoramio.com/photo/89942615,http://mw2.google.com/mw-panoramio/photos/medium/89942615.jpg,07 May 2013,401,500,Nenad Obr,http://www.panoramio.com/user/1185990,1185990,
39166330,36.740541,-5.165846,LOS TAJOS DE RONDA <<1st Prize Travel August 2010>>,http://www.panoramio.com/photo/39166330,http://mw2.google.com/mw-panoramio/photos/medium/39166330.jpg,12 August 2010,500,297,ZEUS74,http://www.panoramio.com/user/3100440,3100440,b0de8049a5888fa1a4f8857f29a6b1ca279d9790
66752094,36.991379,35.334091,"INTERIOR OF THE CENTRAL MOSQUE  ",http://www.panoramio.com/photo/66752094,http://mw2.google.com/mw-panoramio/photos/medium/66752094.jpg,14 February 2012,500,270,Adem Dogan,http://www.panoramio.com/user/2340333,2340333,
53152106,31.932788,50.87150600000001,"Iran - Chaharmahal Bakhtiyari - Borujen - Choghakhor Lake - تالاب چغاخور ",http://www.panoramio.com/photo/53152106,http://mw2.google.com/mw-panoramio/photos/medium/53152106.jpg,24 May 2011,500,375,Alireza Javaheri,http://www.panoramio.com/user/1317158,1317158,
48542851,37.156589,48.99168499999999,Iran - Gilan - Masuleh - (Information in page 1),http://www.panoramio.com/photo/48542851,http://mw2.google.com/mw-panoramio/photos/medium/48542851.jpg,23 February 2011,500,335,Alireza Javaheri,http://www.panoramio.com/user/1317158,1317158,7729694d31f6b8be8b86583263ccf76abba4c266
47439759,51.797396,10.617503,... above the clouds ...,http://www.panoramio.com/photo/47439759,http://mw2.google.com/mw-panoramio/photos/medium/47439759.jpg,01 February 2011,500,252,Albrecht H.,http://www.panoramio.com/user/1426593,1426593,
54066872,37.002685,30.819963,"  Kursunlu lake",http://www.panoramio.com/photo/54066872,http://mw2.google.com/mw-panoramio/photos/medium/54066872.jpg,12 June 2011,500,344,patano,http://www.panoramio.com/user/2433337,2433337,
83293546,44.820177,20.455559,Dark & Gold,http://www.panoramio.com/photo/83293546,http://mw2.google.com/mw-panoramio/photos/medium/83293546.jpg,12 December 2012,500,365,Бобан Армуш,http://www.panoramio.com/user/6489313,6489313,
84969174,45.161467,10.809305,Perfect Sky Reflex,http://www.panoramio.com/photo/84969174,http://mw2.google.com/mw-panoramio/photos/medium/84969174.jpg,20 January 2013,500,332,Marcello Caponnetto,http://www.panoramio.com/user/6781078,6781078,
45201657,47.026962,9.576875999999999,"Majestic view over the Rhine valley, Switzerland",http://www.panoramio.com/photo/45201657,http://mw2.google.com/mw-panoramio/photos/medium/45201657.jpg,18 December 2010,500,200,Erhard Bernstein,http://www.panoramio.com/user/2620557,2620557,
59858004,40.51928,21.291504000000003,Με φόντο το χωριό Μαυροχώρι του νομού Καστοριάς.-With the backdrop of the village Mavrochori οf Kastoria-Greece Macedonia.,http://www.panoramio.com/photo/59858004,http://mw2.google.com/mw-panoramio/photos/medium/59858004.jpg,01 October 2011,500,352,NIKOS1954,http://www.panoramio.com/user/3302630,3302630,
316199,35.877298,76.73255,A lake on Gasherbrum glacier,http://www.panoramio.com/photo/316199,http://mw2.google.com/mw-panoramio/photos/medium/316199.jpg,06 January 2007,500,375,www.turclubmai.ru,http://www.panoramio.com/user/65672,65672,
66415185,43.846548,25.943923,Зима на Дунава *  Winter on the Danube,http://www.panoramio.com/photo/66415185,http://mw2.google.com/mw-panoramio/photos/medium/66415185.jpg,09 February 2012,500,379,© Manol Manoman,http://www.panoramio.com/user/2268437,2268437,
74369329,43.256842,17.90385,Tekija na Buni,http://www.panoramio.com/photo/74369329,http://mw2.google.com/mw-panoramio/photos/medium/74369329.jpg,25 June 2012,500,375,Haris...,http://www.panoramio.com/user/5835410,5835410,6a13a39aa549dd62383068d75b4ae59db7a50dc1
43980261,50.899636,7.875470000000007,Freudenberg,http://www.panoramio.com/photo/43980261,http://mw2.google.com/mw-panoramio/photos/medium/43980261.jpg,21 November 2010,500,304,Giorgio D'Arrigo,http://www.panoramio.com/user/2856925,2856925,
22521150,45.646943,12.099209,Il Sile a Morgano,http://www.panoramio.com/photo/22521150,http://mw2.google.com/mw-panoramio/photos/medium/22521150.jpg,19 May 2009,500,333,MDanieli,http://www.panoramio.com/user/2884748,2884748,30ddb171d70542cade2eb0ec238c1bf8fe8fa20f
82261665,24.910202,54.896307,Ship of the Sea!!!  ....{by Bassam},http://www.panoramio.com/photo/82261665,http://mw2.google.com/mw-panoramio/photos/medium/82261665.jpg,18 November 2012,500,375,~Bassam,http://www.panoramio.com/user/1249121,1249121,
63168024,52.119603,21.059589,las kabacki - Wojciech Noworyta,http://www.panoramio.com/photo/63168024,http://mw2.google.com/mw-panoramio/photos/medium/63168024.jpg,06 December 2011,500,330,Wojciech Noworyta,http://www.panoramio.com/user/4719246,4719246,
43468232,28.878575,118.061485,"如诗如画三清山 As a poetic verse picture of  Sanqing Mountain        竞赛 Contest 11.2010 ",http://www.panoramio.com/photo/43468232,http://mw2.google.com/mw-panoramio/photos/medium/43468232.jpg,10 November 2010,500,332,Pozlp风格,http://www.panoramio.com/user/4826506,4826506,
73822491,-7.282703,112.727472,Sunset,http://www.panoramio.com/photo/73822491,http://mw2.google.com/mw-panoramio/photos/medium/73822491.jpg,15 June 2012,500,296,Manek Taolin,http://www.panoramio.com/user/4962511,4962511,
81422614,37.987312,24.017189,Colors of the sunrise,http://www.panoramio.com/photo/81422614,http://mw2.google.com/mw-panoramio/photos/medium/81422614.jpg,01 November 2012,500,281,varkos,http://www.panoramio.com/user/3985322,3985322,bea5eb01fa89711d627251219e59ed99fcdc40b2
81491794,51.501013,-0.123276,London Eye * Olympist,http://www.panoramio.com/photo/81491794,http://mw2.google.com/mw-panoramio/photos/medium/81491794.jpg,02 November 2012,500,358,OLYMPIST ©,http://www.panoramio.com/user/3908287,3908287,
73822491,-7.282703,112.727472,Sunset,http://www.panoramio.com/photo/73822491,http://mw2.google.com/mw-panoramio/photos/medium/73822491.jpg,15 June 2012,500,296,Manek Taolin,http://www.panoramio.com/user/4962511,4962511,
34908788,46.639331,12.30842100000001,Rifugio Locatelli e il Paterno,http://www.panoramio.com/photo/34908788,http://mw2.google.com/mw-panoramio/photos/medium/34908788.jpg,30 April 2010,500,375,Luca Rigato,http://www.panoramio.com/user/1771438,1771438,
79905709,44.822368,20.448239,Kalemegdan,http://www.panoramio.com/photo/79905709,http://mw2.google.com/mw-panoramio/photos/medium/79905709.jpg,02 October 2012,422,500,Nenad Obr,http://www.panoramio.com/user/1185990,1185990,
